45094,The Tree House,07-3077155,yscott@xtra.co.nz,25 Hinemoa Street,,Whakatane,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Whenua,Not Applicable / Unknown,Whakatane District,Medium urban area,Bay of Plenty Region,"Bay of Plenty, Waiariki",East Coast,Waiariki,202800,Trident,Whakatāne-Ōhope General Ward,Yvonne Scott,25 Hinemoa Street,,Whakatane 3120,07-3077155,,,-37.960172000,176.974106390,47,18,1,10,6,6,11,0,34,8,31,0,0,0
45105,Bear Park Centre of Learning,09-6235150,leigh@bearpark.co.nz,13-15 Dilworth Ave,Remuera,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,Not Applicable / Unknown,Auckland - Ōrākei,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,139400,Remuera West,Ōrākei Ward,Leigh Reddish,P O Box 99696,Newmarket,Auckland 1149,09-5204060,,,-36.876698630,174.782591300,120,40,3,29,40,30,19,1,122,68,4,1,68,2
45110,Bright Horizons Drury,09-294 6139,drury@bhnewzealand.co.nz,"74 Mercer Street, RD2",,Drury,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Major urban area,Auckland Region,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,164302,Drury East,Franklin Ward,Maria Tuia-Pemerika,P O Box 142,,Drury 2247,,99152,Kāhui Ako ki Papakura,-37.110270940,174.945407300,46,24,1,4,7,7,5,0,24,20,5,3,3,1
45113,Dorie Community Preschool,03-3020989,admin@doriepreschool.co.nz,97 Dorie School Road - RD11 Dorie,,Rakaia,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Ashburton District,Rural other,Canterbury Region,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,337200,Chertsey,Eastern Ward,Ashleigh Ligtenberg,97 Dorie School Road - RD 11 Dorie,Rakaia,Ashburton 7781,,99009,Opuke Community of Learning,-43.865318090,172.116945220,36,10,0,2,5,7,5,0,19,19,1,0,0,3
45117,Miro House Kindergarten,07-8558711,, 85 Barrington Drive,Rototuna,Hamilton,Education & Care Service,Rudolf Steiner,Community based,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton East,Hauraki-Waikato,176101,Te Manatu,East General Ward,Margaret  McCarthy,P O Box 12127,Chartwell,Hamilton 3248,07-8558711,,,-37.725471100,175.281717490,88,0,0,0,2,3,13,15,33,29,12,1,6,0
45121,Little Earth Montessori Kāpiti,04-298 1730,amy.mitchell-king@eeg.co.nz,15 Te Tupe Road,,Paraparaumu,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Runga,EQI > 5,Kapiti Coast District,Medium urban area,Wellington Region,Wellington,Mana,Te Tai Hauāuru,238400,Paraparaumu East,Paraparaumu Ward,Amy Mitchell-King,Level 15 16 Kingston Street,Auckland Central,Auckland 1010,,,,-40.910733570,175.019078410,46,16,0,10,7,10,5,1,33,30,7,1,4,2
45122,Thriving Kids Early Learning Centre,022-1745748,info@centralparkelc.co.nz,10/2 Triangle Road,Massey,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Henderson-Massey,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,120900,Massey Royal Road West,Waitākere Ward,Amanda Redfern,"2/8 Triangle Road, Massey",,Auckland 0614,09-838 7770,99125,Te Kāhui Ako o Tiriwā,-36.834643150,174.604153400,75,25,2,13,17,14,14,1,61,22,20,15,26,3
45128,Puanga Kākaho,03-3472054,learning@pkece.co.nz,41 Marlowe Place,,Rolleston,Education & Care Service,Emmi Pikler,Privately owned,Yes,,Te Tai Runga,EQI > 5,Selwyn District,Medium urban area,Canterbury Region,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,335201,Rolleston Tauwharekākaho,Rolleston Ward,Olivia Cunniffe,101 Lowes Road,,Rolleston ,,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.586700300,172.391428500,80,30,4,16,21,21,18,2,82,75,5,6,7,2
45132,BestStart Buchanans Road,03-741 1024,,5 Jarnac Boulevard,,Christchurch,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI 4,Christchurch City,Major urban area,Canterbury Region,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,316600,Yaldhurst,Hornby Ward,Shanna Terrell,P O Box 276177,Manukau City,South Auckland 2241,,99045,Uru Mānuka Kāhui Ako,-43.526067550,172.518694020,100,25,4,17,21,29,29,2,102,71,21,8,25,8
45134,BestStart Redwood,03-354 3017,,302 - 304 Main North Road,Redwood,Christchurch,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Christchurch City,Major urban area,Canterbury Region,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,319600,Redwood East,Papanui Ward,Shanna Terrell,P O Box 276177,Manukau City,South Auckland 2241,,99039,Tōtaranui Kāhui Ako,-43.476581780,172.617422680,75,25,5,12,22,15,27,0,81,44,17,3,14,19
45140,HardyKids Early Learning Service,03-5456905,manager.nelson@hardykids.co.nz,400 Hardy Street,Nelson Central,Nelson,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Nelson City,Large urban area,Nelson Region,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,305500,Maitai,Central General Ward,Emma Louis,PO Box 628,,Whangaparaoa 0949,03-528 52999,99005,Nelson City Community of Learning,-41.274921730,173.296677250,115,40,3,28,36,21,19,0,107,88,17,3,14,10
45147,Oasis Early Learning Centre,03-528 8039,family@oasispreschools.co.nz,Oasis Central 39 Vosper Street,,Motueka,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI 4,Tasman District,Small urban area,Tasman Region,"Nelson, Marlborough, West Coast",West Coast-Tasman,Te Tai Tonga,301101,Motueka North,Motueka Ward,Lisa Haring,49 Olympus Way,,Richmond 7020,03-5288039,99115,Motueka Community of Learning,-41.109271230,173.014408780,30,16,3,11,9,15,1,0,39,38,5,0,2,1
45151,Cherry's on Maryhill,03-3381999,cherry@cherrys.co.nz,5 Maryhill Avenue,Hoon Hay,Christchurch,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Christchurch City,Major urban area,Canterbury Region,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,327700,Hoon Hay East,Spreydon Ward,Cherry Howitt,59 Ashgrove Terrace,Somerfield,Christchurch 8024,03-332 2210,,,-43.562866790,172.606491340,45,14,0,14,12,14,21,0,61,55,7,1,0,5
45152,BestStart Petone,04-566 2278,petone@best-start.org,Unit 2 & 3 22-32 Nevis Street,Petone,Lower Hutt,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Lower Hutt City,Major urban area,Wellington Region,Wellington,Hutt South,Te Tai Tonga,243700,Petone Central,Harbour Ward,Lucie Hyett,P O Box 276177,Manukau City,South Auckland 2241,,,,-41.223473650,174.867986330,97,25,6,19,29,30,25,2,111,78,15,6,31,9
45156,Busy Bees Tāhunanui,03-546 5359,manager@tahunanui.busybees.org.nz,Busy Bees Tāhunanui 150 Tāhunanui Drive,Tahunanui,Nelson,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Nelson City,Large urban area,Nelson Region,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,304100,Tāhunanui,Stoke-Tāhunanui General Ward,Adelle Hawkins,PO Box 628,,Whangaparaoa 0949,022-4161445,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.289778860,173.245665890,76,20,3,15,20,17,24,0,79,64,17,6,11,2
45157,Nurtured at Home - Wellington 1,0800-221177,michelle@nurturedathome.co.nz,234 Bankwood Road,Chartwell,Hamilton,Homebased Network,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Hamilton City,Major urban area,Waikato Region,Wellington,Hamilton East,Hauraki-Waikato,177300,Chartwell,East General Ward,Michelle Maisuria,234 Bankwood Road,Chartwell,Hamilton 3210,,,,-37.749390910,175.273648020,0,0,1,11,6,8,4,0,30,19,7,2,6,8
45158,Active Explorers Central City,03-3664307,,396 Manchester Street,Christchurch,Christchurch,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Christchurch City,Major urban area,Canterbury Region,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,324800,St Albans East,Innes Ward,Jan Greaves,Level 15 16 Kingston Street,Auckland Central,Auckland 1010,03-366 4307,99215,Te Taura Here o Ōtautahi Kāhui Ako,-43.519334490,172.639994400,67,22,0,8,6,6,4,0,24,17,6,3,4,2
45160,Te Puawaitanga o Ngati Ruanui ECE,06-2783529,Leah.hurley@ngatiruanui.org,151 Glover Road,,Hawera,Education & Care Service,Māori ECE Service (excluding TKR),Community based,Yes,,Te Tai Whenua,EQI 4,South Taranaki District,Small urban area,Taranaki Region,"Taranaki, Whanganui, Manawatū",Whanganui,Te Tai Hauāuru,221700,King Edward Park,Te Hāwera General Ward,Leah Hurley,151 Glover Road,,Hawera 4610,027-7219348,,,-39.578810720,174.276668400,40,10,2,10,12,11,9,1,45,26,36,0,1,3
45174,Saplings Early Learning Limited,09-5376074,kristin@saplingsel.co.nz,Half Moon Bay Marina 1 Ara Tai,Half Moon Bay,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Howick,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,147800,Half Moon Bay West,Howick Ward,Kristin Colthurst,P O Box 54217,The Marina,Auckland 2144,09-5376074,,,-36.882177710,174.899822300,100,44,3,17,25,24,32,1,102,49,3,0,61,1
45176,Flying Kiwi Preschool,09-8383062,,48 Henderson Valley Road,Henderson,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 3,Auckland - Henderson-Massey,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,127500,Henderson Central,Waitākere Ward,Taokia Gill,278 Victoria Ave,Remuera,Auckland 1050,,99029,Henderson Community of Learning,-36.886670150,174.628512700,50,0,0,0,6,10,11,1,28,7,4,8,13,3
45180,Inspiring Kids Early Learning Limited,07-3484838,admin@inspiringkids.co.nz,219 Clayton Road,Western Heights,Rotorua,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 1,Rotorua District,Large urban area,Bay of Plenty Region,"Bay of Plenty, Waiariki",Rotorua,Waiariki,198600,Pleasant Heights,Te Ipu Wai Auraki General Ward,Lynley Sydiongco,P O Box 306,,Silverdale 0944,,99107,Te Maru o Ngongotaha (Rotorua) Community of Learning,-38.130757560,176.212225860,115,30,4,23,17,21,20,0,85,16,72,7,7,2
45183,Starship Play Service Ward 25AB,,,Park Road,Grafton,Auckland,Hospital Based,,Community based,Yes,,Te Tai Raro,EQI 1,Auckland - Waitematā,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,136100,Grafton,Ōrākei Ward,Nicola Woollaston,"Attn: Nicola Woollaston, Starship Play Sevices Outpatients, Level 11 Allied Health, Support building",Auckland Hospital,Auckland 1142,09-3078987 Ext 25960,,,-36.860655860,174.769522000,25,25,,,,,,,,,,,,
45185,BestStart Motutaiko Street,07-3765681,,9 Motutaiko Street,,Taupo,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI > 5,Taupo District,Medium urban area,Waikato Region,"Bay of Plenty, Waiariki",Taupō,Waiariki,188600,Taupō Central West,Taupō General Ward,Kirsten Stewart,P O Box 276177,Manukau City,South Auckland 2241,027-18004414,99020,Taupō Community of Schools,-38.686181200,176.077151300,61,16,4,11,15,19,20,0,69,46,14,1,10,8
45192,BestStart Glasgow Street,06-3453804,glasgow@best-start.org,451 Victoria Avenue,,Whanganui,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI 3,Whanganui District,Large urban area,Manawatū-Whanganui Region,"Taranaki, Whanganui, Manawatū",Whanganui,Te Tai Hauāuru,225700,Whanganui Central,Area Outside Ward,Nicola Christie,P O Box 276177,Manukau City,South Auckland 2241,027-5717596,99219,Takitini Rua Kāhui Ako,-39.925074410,175.037581140,110,25,3,25,19,22,34,1,104,63,30,4,28,2
45200,MyKindy Rosedale,09-478 6333,emma@mykindy.org.nz,23 Triton Drive,,North Shore,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Upper Harbour,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,118600,North Harbour,Albany Ward,Emma Norrie,2/11 Regia Close,Half Moon Bay,Auckland 2010,,,,-36.741930960,174.723716300,50,10,0,4,6,3,3,0,16,12,0,0,11,0
45201,Spring Creek Playcentre,03-578 6704 Ext 4,,46A Ferry Road,,Spring Creek,Playcentre,,Community based,Yes,,Te Tai Runga,EQI > 5,Marlborough District,Rural settlement,Marlborough Region,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,307400,Spring Creek-Grovetown,Wairau-Awatere General Ward,Leah  Fairgrieve ,P O Box 57217,,Porirua 5026,03-927 3400,,,-41.458745700,173.967304300,24,20,1,7,3,0,0,0,11,11,0,2,0,0
45204,Akoteu Lotofaleia Under 2s,09-2572030,akoteulotofaleia.manager@xtra.co.nz,5 Killington Crescent,Mangere,Auckland,Education & Care Service,Tongan ECE Service,Community based,Yes,,Te Tai Raro,EQI 1,Auckland - Māngere-Ōtāhuhu,Major urban area,Auckland Region,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,150200,Māngere Central,Manukau Ward,MoiMoi Kaufononga,5 Killington Crescent,Mangere East,Auckland ,09-2572030,,,-36.968861950,174.795598420,25,25,0,11,5,0,0,0,16,3,1,16,0,0
45205,Adventureland Early Learning Centre,09-5800587,hello@adventureland.co.nz,4a Ballarat Street,Ellerslie,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Ōrākei,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,144400,Ellerslie East,Maungakiekie-Tāmaki Ward,Manjot Juneja,P O Box 72002,Papakura,Auckland 2110,027-504 6194,,,-36.898103750,174.822177780,60,30,4,11,11,13,14,1,54,16,5,4,41,3
45207,Farmhouse Preschool Patumahoe,09-2363003,office@farmhousepreschool.co.nz,71a Mauku Road,,Pukekohe,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Small urban area,Auckland Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,163801,Patumāhoe,Franklin Ward,Natasha Pedersen,89B Bald Hill Road,,Waiuku 2679,,99075,Pukekohe Community of Learning,-37.193380710,174.822173500,30,1,0,0,9,15,12,1,37,37,2,6,0,2
45210,Kids at Home The Bay 3,0508-3382273,ella@edubase.co.nz,57A Spring Street,Tauranga Central,Tauranga,Homebased Network,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193800,Tauranga Central,Te Papa General Ward,Jacqui Haywood,57A Spring Street,,Tauranga 3110,0508-445437,,,-37.684248050,176.168086010,50,50,2,11,9,4,8,2,36,32,5,0,1,3
45217,Somerset Early Learning Centre,07-8633057,somersetchildcare@yahoo.com,2 Somerset St,,Waihi,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 3,Hauraki District,Small urban area,Waikato Region,Waikato,Coromandel,Hauraki-Waikato,169500,Waihī East,Waihi Ward,Bianca Kelsey,2 Somerset St,Waihi,Waikato 3610,07-8633075,99089,Waihi Kāhui Ako,-37.379724000,175.854141400,23,8,0,3,7,4,9,0,23,18,11,1,3,0
45226,Giggles Learning Centre,021-207 3469,giggleslearningcentre@xtra.co.nz,8 Cairnfield Rd,Kensington-Whangarei,Whangarei,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 4,Whangarei District,Large urban area,Northland Region,Tai Tokerau,Whangārei,Te Tai Tokerau,106800,Mairtown,Whangārei Urban General Ward,Rachel Terry,18 Maru Lane,Kamo,Whangarei 0112,09-4376353,99181,Ngā Kura mo te ako o Whangarei Kāhui Ako Group 2,-35.702677830,174.325294820,33,20,2,3,4,8,11,0,28,9,26,5,0,2
45229,Owhiro Bay Kindergarten,04-383 7103,owhirobay@wmkindergartens.org.nz,96 Happy Valley Road,Owhiro Bay,Wellington,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI > 5,Wellington City,Major urban area,Wellington Region,Wellington,Rongotai,Te Tai Tonga,252700,Ōwhiro Bay,Paekawakawa/Southern General Ward,Amanda Coulston,P O Box 50743,,Porirua 5240,029-2626322,99171,Capital City Kāhui Ako,-41.339179050,174.760299470,45,10,0,7,13,19,12,4,55,49,7,4,4,1
45230,Kowhai Kids Early Learning Centre,09-415 1665,,265 Albany Highway,Albany,North Shore City,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Upper Harbour,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,118600,North Harbour,Albany Ward,Sheree Macready,P O Box 305178,Triton Plaza,Auckland 0757,09-476 4298,,,-36.751537180,174.695100100,80,25,1,10,15,13,16,0,55,38,10,6,16,4
45233,Kindercare Learning Centres - Frankton,07-8466644,frankton@kindercare.co.nz,156 Massey St,Frankton,Hamilton,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton West,Hauraki-Waikato,178701,Swarbrick,West General Ward,Michelle Bailey,60 Greville Road,Pinehill,Auckland 0632,,,,-37.791575830,175.253421200,100,40,1,26,24,25,20,2,98,53,42,17,25,3
45248,Annabel's Educare Avonhead Ltd,03-3187948,ah@annabelseducare.co.nz,66 Avonhead Road,Avonhead,Christchurch,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Christchurch City,Major urban area,Canterbury Region,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,320700,Ilam South,Waimairi Ward,Annabel Sloss,14 South Terrace,,Darfield 7510,,,,-43.523993730,172.560681100,75,25,2,9,8,19,11,1,50,38,8,1,11,2
45250,Space Southland,,judy.CSC@playcentre.org.nz,328 Tramway Road,Strathern,Invercargill,Playcentre,,Community based,Yes,,Te Tai Runga,EQI 4,Invercargill City,Large urban area,Southland Region,"Otago, Southland",Invercargill,Te Tai Tonga,362601,Heidelberg,Area Outside Ward,Judy Hinton,P O Box 57217,,Porirua 5026,03-4883932,,,-46.432049500,168.383809400,20,20,51,0,0,0,0,0,51,47,7,0,3,3
45254,The Park Early Education Centre,07-8564649,ceo@kindergarten.org.nz,89 Naylor St,Hamilton East,Hamilton,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton East,Hauraki-Waikato,180200,Hamilton East,East General Ward,Edna Frame,P O Box 4311,Hamilton East,Hamilton 3247,07-856 4649,,,-37.797151770,175.305636910,82,35,6,21,22,25,19,1,94,67,19,3,18,3
45256,BestStart Alexandra,03-448 7060,alexandra@best-start.org,23 Matau Street,,Alexandra,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI 1,Central Otago District,Small urban area,Otago Region,"Otago, Southland",Southland,Te Tai Tonga,345600,Alexandra South,Vincent Ward,Vanessa Reid,P O Box 276177,Manukau City,South Auckland 2241,,99049,Dunstan Community of Learning,-45.250445800,169.385833500,47,15,3,16,13,13,15,0,60,55,12,0,4,1
45257,Kia ora Kids at Home Childcare 3,0800-277 537,info@kiaorakids.co.nz,Unit D2 17 Corinthian Drive,Albany,Auckland,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Upper Harbour,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,117300,Albany Central,Albany Ward,Brett Morris,P O Box 300688,Albany,Auckland 0752,09-4150 535,,,-36.733572910,174.710229050,80,80,2,12,11,10,3,0,38,29,2,1,7,2
45259,Footprints Early Learning Centre,,,22 Amaranth Street,,Waihi,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 2,Hauraki District,Small urban area,Waikato Region,Waikato,Coromandel,Hauraki-Waikato,169600,Waihī South,Waihi Ward,Leona Moore,10 Poets Corner Road,,Waihi 3681,027-2213829,99089,Waihi Kāhui Ako,-37.394978100,175.841663260,34,7,2,5,14,7,7,0,35,29,7,2,3,4
45261,Child's Wonder Learning Centre,07-5424602,info@childswonder.co.nz,1 Doncaster Drive,Papamoa,Tauranga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,197300,Doncaster,Pāpāmoa General Ward,Eloise Wilcock,1 Doncaster Drive,Papamoa Beach,Papamoa ,,,,-37.706828890,176.285155580,43,15,3,13,16,9,9,1,51,47,11,4,6,1
45265,Superstart Childcare,09-2749226,info@superstart.co.nz,88 Lady Ruby Drive,East Tamaki,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Howick,Major urban area,Auckland Region,Tāmaki Herenga Waka,Botany,Tāmaki Makaurau,152300,East Tamaki,Howick Ward,Fiona (Qiaoyuan) Zhang,121 Cyril French Drive,Flat Bush,Auckland 2016,,,,-36.945651570,174.898215810,92,15,4,3,16,24,16,1,64,8,2,4,60,0
45266,Te Kōhanga Reo o Kākāriki,09-813 1412,,2 Janet Clews Place,Glen Eden,Auckland,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Raro,EQI 4,Auckland - Waitākere Ranges,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,131500,Glen Eden Central,Waitākere Ward,Kerry Jones,P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-381 8750,,,-36.912821790,174.655765440,30,8,0,0,1,4,2,0,7,0,5,0,0,2
45274,Lollipops Napier Port,06-834 0569,cm.napier@ledu.co.nz,27 Ossian Street,Ahuriri,Napier,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Napier City,Large urban area,Hawke's Bay Region,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,212900,Ahuriri,Ahuriri Ward,Emma  Borman,Level 15 16 Kingston Street,Auckland Central,Auckland 1010,06-834 0569,,,-39.485227500,176.898496100,70,20,5,14,15,9,12,0,55,47,5,4,8,1
45277,BestStart Riverbend Road,06-8434534,riverbend@best-start.org,21 Riverbend Road,Onekawa,Napier,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI > 5,Napier City,Large urban area,Hawke's Bay Region,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,214100,Onekawa Central,Onekawa-Tamatea Ward,Kelly Abraham,P O Box 276177,Manukau City,South Auckland 2241,06-8565798,99002,Matariki Community of Learning,-39.502609260,176.893501610,75,20,8,14,15,22,22,0,81,60,41,5,3,5
45281,St Johns Montessori,09-521 3040,admin@chuchutrain.co.nz,75 Merton Road,St Johns,Auckland,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Ōrākei,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145400,Panmure Glen Innes Industrial,Maungakiekie-Tāmaki Ward,Heather Skelton,75 Merton Road,Saint Johns,Auckland 1072,09-5754261,,,-36.880132650,174.848123000,75,25,3,10,11,7,7,2,40,23,4,2,22,6
45283,Lollipops Mount Albert,09-8461046,cm.mtalbert@ledu.co.nz,1105-1107 New North Road,Mount Albert,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 4,Auckland - Albert-Eden,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,135500,Ōwairaka West,Albert-Eden-Puketāpapa Ward,Lihua Dong,Level 15 16 Kingston Street,Auckland Central,Auckland 1010,09-8461046,,,-36.889912430,174.709228010,60,10,1,4,10,12,11,1,39,6,1,4,24,11
45284,Active Explorers Blockhouse Bay,09-8281525,admin.blockhousebay@activeexplorers.co.nz,250 Blockhouse Bay Rd,Avondale,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Whau,Major urban area,Auckland Region,Tāmaki Herenga Manawa,New Lynn,Tāmaki Makaurau,135000,Avondale South (Auckland),Whau Ward,Emma Olsen,Level 15 16 Kingston Street,Auckland Central,Auckland 1010,,,,-36.904759220,174.701900230,60,20,4,8,9,9,9,0,39,18,6,14,13,3
45285,Childsplay Unlimited Kingsland,09-8468908,childsplay.kingsland@hotmail.com,6B Western Springs Road,Kingsland,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Albert-Eden,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,133600,Morningside (Auckland),Albert-Eden-Puketāpapa Ward,Sophie Wang,P O Box 27764,Mount Roskill,Auckland 1440,09-6279041,,,-36.873209300,174.736743800,61,14,5,11,9,9,10,0,44,31,3,7,16,2
45287,Otatara Preschool,03-213 0456,,6 Marama Avenue North,Otatara,Invercargill,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Invercargill City,Large urban area,Southland Region,"Otago, Southland",Invercargill,Te Tai Tonga,360900,Otatara,Area Outside Ward,Emma Allen,,,,021-407436,,,-46.430383240,168.308491140,65,17,3,18,11,19,20,1,72,67,19,2,5,1
45288,Home2Grow Childcare,0508-466 324 Ext 1,simran@home2grow.co.nz,14 Springs Road,East Tamaki,Auckland,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI 3,Auckland - Ōtara-Papatoetoe,Major urban area,Auckland Region,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,155100,Ōtara East,Manukau Ward,Simran Naik,P O Box 217076,Botany Junction,Auckland 2164,0508-466 324 Ext 1,,,-36.952235170,174.890612910,80,80,5,11,9,8,4,3,40,1,4,22,17,0
45289,Educare Two Rivers,07-8247373,,76 Great South Road,,Ngaruawahia,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 3,Waikato District,Small urban area,Waikato Region,Waikato,Waikato,Hauraki-Waikato,172100,Ngāruawāhia Central,Newcastle-Ngāruawāhia General Ward,Elise Gerrits,3 Grey Street ,Regent,Whangarei 0112,07-824 7373,99156,Ngāruawāhia Community of Learning,-37.665440780,175.148090280,78,20,2,13,14,14,15,1,59,42,28,4,3,5
45290,Sunshine Childcare  Preschool,07-8492020,info@sunshinechildcare.co.nz,80 Sunshine Ave,Te Rapa,Hamilton,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton West,Hauraki-Waikato,176301,Te Rapa South,West General Ward,Patricia Radich,69 Keswick Crescent,Huntington,Hamilton 3210,021-703303,,,-37.760273030,175.240286400,126,40,8,17,25,17,33,0,100,77,29,16,8,5
45291,Bloesem 2021 Limited,07-5758727,alisha@bloesem.co.nz,13 Newton Street,Mt Maunganui,Tauranga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 4,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193900,Mount Maunganui Central,Mauao/Mount Maunganui General Ward,Alisha Merriman,13 Newton Street,,Mount Maunganui 3116,,99064,Kāhui Ako ki Mauao,-37.655102300,176.198906000,53,15,2,6,6,8,7,0,29,19,12,2,0,3
